,Year,Timesteps,From reg,To reg,Carrier,Value
8124,2021,13,reg3,reg1,Electricity,0.0
8125,2021,14,reg3,reg1,Electricity,0.0
8126,2021,15,reg3,reg1,Electricity,0.0
8127,2021,16,reg3,reg1,Electricity,0.0
8128,2021,17,reg3,reg1,Electricity,0.0
8129,2021,18,reg3,reg1,Electricity,0.0
8130,2021,19,reg3,reg1,Electricity,0.0
8131,2021,20,reg3,reg1,Electricity,0.0
8132,2021,21,reg3,reg1,Electricity,0.0
8133,2021,22,reg3,reg1,Electricity,0.0
